0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,action
1.0,181.40773,0.0,25.0,0.0,1.0,191.27464,12.0,21.879839,0.0,1.0,200.73618,8.0,21.561,0.0,1.0,211.38573,0.0,23.602844,0.0,1.0,223.31746,0.0,23.805548,0.0,1.0,233.19328,8.0,22.110626,0.0,1.0,244.29938,12.0,22.227942,0.0,1.0,254.47987,12.0,22.230068,0.0,1.0,264.7221,8.0,22.819975,0.0,1.0,274.1422,4.0,21.456154,0.0,1
1.0,178.56607,12.0,25.0,0.0,1.0,189.62135,12.0,22.027122,0.0,1.0,200.45229,8.0,23.1451,0.0,1.0,211.35434,0.0,21.196392,0.0,1.0,222.86241,4.0,22.983807,0.0,1.0,233.00833,0.0,22.073257,0.0,1.0,243.79298,4.0,21.02856,0.0,1.0,254.36566,12.0,23.143244,0.0,1.0,264.18573,4.0,21.046318,0.0,1.0,275.12585,12.0,21.42514,0.0,1
1.0,178.91403,4.0,25.0,0.0,1.0,189.6811,4.0,23.654045,0.0,1.0,199.86916,8.0,21.70491,0.0,1.0,209.56792,4.0,22.245377,0.0,1.0,219.35478,8.0,22.093578,0.0,1.0,230.04868,0.0,22.804714,0.0,1.0,240.88431,8.0,23.613708,0.0,1.0,250.41022,4.0,21.968521,0.0,1.0,260.48688,8.0,21.050087,0.0,1.0,270.43463,4.0,21.952053,0.0,0
1.0,180.59074,12.0,25.0,0.0,1.0,192.16383,0.0,22.75929,0.0,1.0,201.84108,4.0,22.545818,0.0,1.0,212.78358,0.0,22.935122,0.0,1.0,222.38698,0.0,22.834856,0.0,1.0,233.74156,8.0,22.072094,0.0,1.0,244.26797,8.0,22.55906,0.0,1.0,255.92667,0.0,23.336138,0.0,1.0,266.994,4.0,23.236753,0.0,1.0,278.02658,12.0,22.86796,0.0,1
1.0,181.52005,12.0,25.0,0.0,1.0,192.16745,12.0,22.260262,0.0,1.0,202.04953,12.0,21.697893,0.0,1.0,212.49457,4.0,22.053223,0.0,1.0,223.15732,8.0,22.976757,0.0,1.0,232.91962,12.0,23.149181,0.0,1.0,243.3137,4.0,21.895903,0.0,1.0,253.98727,8.0,22.69132,0.0,1.0,263.89572,0.0,21.876091,0.0,1.0,274.08246,12.0,21.43552,0.0,0
1.0,176.71004,0.0,25.0,0.0,1.0,186.64485,4.0,23.36414,0.0,1.0,197.34567,8.0,21.663616,0.0,1.0,207.24155,0.0,23.684845,0.0,1.0,217.94394,8.0,22.101093,0.0,1.0,227.67355,8.0,22.100363,0.0,1.0,239.13028,8.0,22.368286,0.0,1.0,250.48906,12.0,22.802792,0.0,1.0,261.33426,12.0,23.412457,0.0,1.0,271.63586,0.0,21.841736,0.0,1
1.0,180.80501,8.0,25.0,0.0,1.0,191.88599,0.0,21.855947,0.0,1.0,202.0531,12.0,23.933071,0.0,1.0,212.61101,4.0,22.587507,0.0,1.0,223.66106,4.0,21.350082,0.0,1.0,232.946,0.0,21.239422,0.0,1.0,242.50974,12.0,21.995195,0.0,1.0,252.85002,0.0,22.028637,0.0,1.0,263.18137,0.0,21.224283,0.0,1.0,272.88553,12.0,22.94541,0.0,1
1.0,179.64655,12.0,25.0,0.0,1.0,190.68906,4.0,21.991583,0.0,1.0,202.02286,12.0,23.676302,0.0,1.0,212.97842,8.0,21.793427,0.0,1.0,223.4813,8.0,21.272831,0.0,1.0,234.6581,8.0,22.639313,0.0,1.0,244.71758,12.0,22.119074,0.0,1.0,255.97108,8.0,21.902613,0.0,1.0,267.4282,8.0,23.721617,0.0,1.0,278.4445,8.0,23.881794,0.0,1
1.0,175.61345,12.0,25.0,0.0,1.0,186.82175,12.0,22.144434,0.0,1.0,196.89247,12.0,23.306393,0.0,1.0,207.43166,4.0,22.998568,0.0,1.0,217.60031,4.0,21.898146,0.0,1.0,228.75455,4.0,22.83942,0.0,1.0,239.41803,4.0,22.904251,0.0,1.0,250.54102,0.0,21.996344,0.0,1.0,260.77548,8.0,23.182701,0.0,1.0,270.8882,12.0,22.06932,0.0,0
1.0,182.84703,8.0,25.0,0.0,1.0,194.0091,4.0,23.86523,0.0,1.0,203.9721,0.0,21.519327,0.0,1.0,214.12675,0.0,21.52248,0.0,1.0,223.5437,4.0,21.784273,0.0,1.0,233.09218,12.0,22.395037,0.0,1.0,243.5118,0.0,23.070297,0.0,1.0,253.76947,4.0,21.192513,0.0,1.0,264.49225,0.0,22.180866,0.0,1.0,274.2096,4.0,23.371246,0.0,1
1.0,180.32857,8.0,25.0,0.0,1.0,192.23923,4.0,23.728064,0.0,1.0,202.15448,4.0,22.55876,0.0,1.0,213.45502,12.0,22.766315,0.0,1.0,224.67499,8.0,22.066832,0.0,1.0,236.33978,0.0,23.033028,0.0,1.0,245.96413,12.0,22.11837,0.0,1.0,256.19016,4.0,23.994167,0.0,1.0,265.98734,0.0,21.850002,0.0,1.0,277.1057,4.0,22.488155,0.0,1
1.0,183.8714,12.0,25.0,0.0,1.0,194.445,0.0,23.825027,0.0,1.0,205.9489,0.0,22.689888,0.0,1.0,217.11562,8.0,22.296146,0.0,1.0,227.81325,4.0,21.101236,0.0,1.0,238.42804,4.0,23.932966,0.0,1.0,249.08167,4.0,23.167786,0.0,1.0,258.45093,4.0,21.20726,0.0,1.0,269.38306,8.0,23.974142,0.0,1.0,280.0805,12.0,21.171804,0.0,1
1.0,178.3539,0.0,25.0,0.0,1.0,188.93065,0.0,22.53582,0.0,1.0,200.01604,8.0,22.156918,0.0,1.0,210.27281,8.0,21.810942,0.0,1.0,220.2088,0.0,22.681946,0.0,1.0,230.96365,12.0,22.653193,0.0,1.0,240.37239,4.0,22.387379,0.0,1.0,250.58263,8.0,21.401217,0.0,1.0,261.10828,4.0,21.87962,0.0,1.0,271.06683,8.0,21.01595,0.0,1
1.0,180.6446,12.0,25.0,0.0,1.0,190.9653,8.0,21.51027,0.0,1.0,201.40065,0.0,23.900047,0.0,1.0,211.02911,4.0,22.854788,0.0,1.0,221.30627,8.0,21.519611,0.0,1.0,231.0456,4.0,22.37046,0.0,1.0,240.5475,4.0,21.553267,0.0,1.0,250.60245,4.0,22.941416,0.0,1.0,261.72086,12.0,23.09876,0.0,1.0,272.77713,0.0,22.379637,0.0,1
1.0,177.29482,0.0,25.0,0.0,1.0,188.09633,8.0,23.471792,0.0,1.0,198.55164,8.0,23.506302,0.0,1.0,208.56024,0.0,21.123074,0.0,1.0,219.55779,4.0,21.310425,0.0,1.0,229.94615,0.0,22.177202,0.0,1.0,240.54616,12.0,21.931551,0.0,1.0,250.18529,8.0,21.834227,0.0,1.0,261.40466,8.0,21.802132,0.0,1.0,272.1514,0.0,23.864546,0.0,1
1.0,179.30351,0.0,25.0,0.0,1.0,189.06741,8.0,21.353148,0.0,1.0,198.7712,0.0,23.472893,0.0,1.0,209.20818,12.0,21.161694,0.0,1.0,218.80624,4.0,22.541481,0.0,1.0,230.10919,0.0,23.49588,0.0,1.0,241.69455,8.0,23.363796,0.0,1.0,252.15277,0.0,22.504183,0.0,1.0,262.52588,0.0,21.01785,0.0,1.0,272.5698,12.0,22.202631,0.0,1
1.0,182.76521,12.0,25.0,0.0,1.0,193.71893,8.0,23.26241,0.0,1.0,203.96436,8.0,23.322607,0.0,1.0,214.0186,0.0,22.115921,0.0,1.0,224.30017,0.0,23.997355,0.0,1.0,235.11943,8.0,23.796562,0.0,1.0,246.2139,4.0,22.812109,0.0,1.0,256.90106,12.0,21.930817,0.0,1.0,266.85657,4.0,21.946291,0.0,1.0,276.78137,12.0,22.527447,0.0,1
1.0,181.90298,0.0,25.0,0.0,1.0,192.03986,4.0,23.689447,0.0,1.0,201.89413,8.0,21.58189,0.0,1.0,212.21349,12.0,22.221453,0.0,1.0,222.92357,0.0,23.191881,0.0,1.0,233.86786,8.0,22.247911,0.0,1.0,243.00438,12.0,21.176662,0.0,1.0,253.6439,0.0,22.4204,0.0,1.0,264.75742,4.0,23.597206,0.0,1.0,275.15863,0.0,23.734238,0.0,1
1.0,179.71893,12.0,25.0,0.0,1.0,190.72557,4.0,23.439371,0.0,1.0,200.2401,4.0,21.271847,0.0,1.0,210.26677,0.0,22.239363,0.0,1.0,221.94693,0.0,23.100351,0.0,1.0,231.10977,12.0,21.127094,0.0,1.0,241.61371,0.0,21.98049,0.0,1.0,251.27907,12.0,22.835365,0.0,1.0,262.17715,12.0,22.347507,0.0,1.0,272.3737,12.0,23.86725,0.0,1
1.0,175.42288,12.0,25.0,0.0,1.0,185.79439,0.0,22.823307,0.0,1.0,195.48343,4.0,21.440218,0.0,1.0,205.89458,0.0,21.870934,0.0,1.0,216.49448,8.0,22.82317,0.0,1.0,226.99315,0.0,23.196695,0.0,1.0,237.6589,8.0,23.664349,0.0,1.0,247.5465,12.0,21.077873,0.0,1.0,258.30243,0.0,23.458433,0.0,1.0,268.89093,4.0,22.067429,0.0,1
1.0,179.19058,8.0,25.0,0.0,1.0,188.83023,0.0,21.676983,0.0,1.0,198.9591,0.0,23.344715,0.0,1.0,210.10101,12.0,22.881699,0.0,1.0,219.76463,8.0,21.845308,0.0,1.0,231.51382,12.0,23.391651,0.0,1.0,242.675,4.0,23.21103,0.0,1.0,253.30367,4.0,21.720608,0.0,1.0,263.96118,12.0,21.977371,0.0,1.0,273.49435,8.0,21.141478,0.0,1
1.0,177.44133,8.0,25.0,0.0,1.0,188.19641,12.0,21.490307,0.0,1.0,198.20772,4.0,23.680979,0.0,1.0,209.40202,0.0,23.167389,0.0,1.0,221.04324,0.0,23.45069,0.0,1.0,232.09482,0.0,23.768438,0.0,1.0,243.03015,0.0,21.413418,0.0,1.0,254.72426,8.0,23.415113,0.0,1.0,265.4604,12.0,22.90131,0.0,1.0,275.29907,0.0,22.2923,0.0,1
1.0,183.16132,4.0,25.0,0.0,1.0,194.58902,4.0,23.15341,0.0,1.0,204.27234,0.0,21.575464,0.0,1.0,214.26344,4.0,21.404152,0.0,1.0,225.16042,4.0,22.157965,0.0,1.0,236.74777,12.0,22.998983,0.0,1.0,246.78114,0.0,22.599764,0.0,1.0,256.3171,12.0,21.781385,0.0,1.0,267.76123,12.0,23.026772,0.0,1.0,278.92108,0.0,22.737814,0.0,1
1.0,178.96217,4.0,25.0,0.0,1.0,189.3236,0.0,23.227148,0.0,1.0,199.89383,8.0,22.10235,0.0,1.0,210.27858,4.0,21.540339,0.0,1.0,221.3266,0.0,23.362041,0.0,1.0,230.45692,8.0,21.203953,0.0,1.0,241.24208,12.0,22.699694,0.0,1.0,252.63567,8.0,23.32539,0.0,1.0,263.64163,0.0,23.134914,0.0,1.0,273.11383,8.0,22.167679,0.0,1
1.0,176.69064,8.0,25.0,0.0,1.0,187.41698,8.0,22.990887,0.0,1.0,197.8359,0.0,23.880243,0.0,1.0,208.4369,8.0,21.720821,0.0,1.0,219.35696,0.0,21.28963,0.0,1.0,229.8671,0.0,22.079575,0.0,1.0,240.42583,4.0,22.554737,0.0,1.0,249.68127,0.0,21.213905,0.0,1.0,259.33084,8.0,22.156712,0.0,1.0,270.27103,0.0,21.1683,0.0,1
1.0,178.04442,0.0,25.0,0.0,1.0,187.9837,12.0,21.728304,0.0,1.0,198.36375,12.0,22.40842,0.0,1.0,208.60796,4.0,22.471245,0.0,1.0,219.3469,8.0,22.13388,0.0,1.0,228.97112,0.0,21.048021,0.0,1.0,238.44138,8.0,22.224224,0.0,1.0,249.32164,12.0,22.897451,0.0,1.0,259.41907,8.0,21.7101,0.0,1.0,268.79446,4.0,21.009594,0.0,1
