0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,action
1.0,177.10306,0.0,25.0,0.0,1.0,187.94397,4.0,21.82494,0.0,1.0,198.45152,12.0,22.755474,0.0,1.0,208.91785,4.0,23.873943,0.0,1.0,218.27946,12.0,21.745924,0.0,1.0,229.05061,12.0,22.775673,0.0,1.0,239.18472,0.0,23.639263,0.0,1.0,249.70663,4.0,21.487564,0.0,1.0,261.14423,8.0,23.982159,0.0,1.0,270.9362,8.0,21.333755,0.0,3
1.0,201.60052,0.0,24.170889,0.0,1.0,207.15715,4.0,17.217966,0.0,1.0,218.407,12.0,16.755474,0.0,1.0,230.70222,7.146851,20.69947,2.1996496,1.0,237.22539,12.0,15.745924,0.0,1.0,250.93697,12.0,21.124182,0.0,1.0,261.94644,0.0,21.740942,0.0,1.0,269.9587,4.0,18.909525,0.0,1.0,282.3264,8.0,17.982159,0.0,1.0,291.77414,8.0,20.274994,0.0,0
1.0,225.68553,0.0,24.029203,0.0,1.0,224.74947,4.0,17.90977,0.0,1.0,232.35954,11.508775,11.588375,-2.3067622,1.0,250.67474,7.9065194,18.901672,0.255572,1.0,251.5592,12.0,13.7199,0.0,1.0,271.66443,12.0,20.356804,0.0,1.0,282.8272,0.0,19.961922,0.0,1.0,287.75504,4.0,16.625519,0.0,1.0,297.5494,8.0,12.571557,0.0,1.0,311.57013,8.0,19.241127,0.0,0
1.0,249.70006,0.0,24.00499,0.0,1.0,243.26479,8.625299,11.533568,-1.5479488,1.0,242.76944,4.0,18.067442,0.0,1.0,265.4008,12.0,14.108563,0.0,1.0,268.60147,7.9887877,16.922705,0.029761914,1.0,291.75525,12.0,19.81,0.0,1.0,302.11124,0.0,18.580135,0.0,1.0,303.57278,4.0,15.015459,0.0,1.0,309.66858,8.0,12.059467,0.0,1.0,330.33276,8.0,18.30111,0.0,0
1.0,273.70255,0.0,24.000853,0.0,1.0,279.84335,12.0,14.838907,0.0,1.0,284.86148,7.9985123,15.61986,0.0038862627,1.0,260.76846,4.0,17.87335,0.0,1.0,255.30463,8.110691,12.492971,-0.28031257,1.0,311.35965,12.0,19.39028,0.0,1.0,318.07742,4.0,14.017656,0.0,1.0,320.19025,0.0,17.566078,0.0,1.0,322.02982,8.0,12.784843,0.0,1.0,348.37128,8.0,17.79513,0.0,0
1.0,297.70297,0.0,24.000145,0.0,1.0,300.10507,7.9997897,14.90514,0.0005456358,1.0,295.0224,12.0,15.551823,0.0,1.0,278.46988,4.0,17.480917,0.0,1.0,268.11542,8.018469,13.130991,-0.047186583,1.0,330.59436,12.0,19.07234,0.0,1.0,331.81918,4.0,13.500962,0.0,1.0,335.24493,8.0,13.711144,0.0,1.0,337.40344,0.0,16.859718,0.0,1.0,363.22983,4.0,13.201427,0.0,0
1.0,321.70303,0.0,24.000025,0.0,1.0,314.85245,7.9999695,14.6331415,7.950081e-05,1.0,310.8636,12.0,16.148085,0.0,1.0,345.2218,4.0,13.343521,0.0,1.0,295.73102,4.0,17.002672,0.0,1.0,349.37204,8.0,14.581698,0.0,1.0,349.54788,12.0,18.828976,0.0,1.0,354.0336,0.0,16.408909,0.0,1.0,281.46613,8.002959,13.574595,-0.007606618,1.0,376.6886,4.0,13.750105,0.0,0
1.0,345.70306,0.0,24.000004,0.0,1.0,358.58984,4.0,13.429649,0.0,1.0,329.48102,7.9999957,14.66618,1.1698922e-05,1.0,327.2385,12.0,16.611265,0.0,1.0,364.30615,8.0,15.307815,0.0,1.0,368.2848,12.0,18.639923,0.0,1.0,370.31345,0.0,16.164734,0.0,1.0,312.15198,1.2554573,16.45019,-3.0638075,1.0,390.67493,4.0,14.239113,0.0,1.0,295.20108,8.000462,13.904713,-0.0011912063,0
1.0,369.70306,0.0,24.0,0.0,1.0,372.117,4.0,13.654989,0.0,1.0,379.8889,8.0,15.867537,0.0,1.0,386.4269,0.0,16.078802,0.0,1.0,386.8524,12.0,18.491085,0.0,1.0,344.2379,7.9999995,14.884082,1.7065439e-06,1.0,344.0196,12.0,16.956284,0.0,1.0,405.09845,4.0,14.610469,0.0,1.0,329.23056,0.15776946,17.567291,-0.4385193,1.0,417.99588,8.0,17.17417,0.0,0
1.0,393.70306,0.0,24.0,0.0,1.0,395.95685,8.0,16.271194,0.0,1.0,385.9006,4.0,13.9336605,0.0,1.0,402.5104,0.0,16.104898,0.0,1.0,405.28604,12.0,18.372816,0.0,1.0,419.829,4.0,14.842823,0.0,1.0,361.09982,12.0,17.207361,0.0,1.0,359.26138,8.0,15.191828,2.441481e-07,1.0,435.13333,8.0,17.095549,0.0,1.0,347.1582,0.018185643,18.307999,-0.051485192,0
1.0,176.27132,8.0,25.0,0.0,1.0,185.99542,8.0,23.481878,0.0,1.0,196.59164,0.0,23.497717,0.0,1.0,207.40567,0.0,22.258657,0.0,1.0,217.13632,0.0,22.50531,0.0,1.0,228.60106,4.0,22.818802,0.0,1.0,239.31558,0.0,21.509909,0.0,1.0,250.5177,12.0,21.97895,0.0,1.0,261.18115,12.0,21.064604,0.0,1.0,272.37717,0.0,21.842394,0.0,0
1.0,200.50848,4.6029587,24.11266,-1.6767552,1.0,209.16707,8.0,22.804636,0.0,1.0,217.28937,0.0,17.497717,0.0,1.0,226.86433,0.0,16.258657,0.0,1.0,236.86374,0.0,16.84253,0.0,1.0,250.59613,4.0,21.17726,0.0,1.0,259.31137,0.0,18.876495,0.0,1.0,269.69666,12.0,15.97895,0.0,1.0,281.27094,12.0,19.25429,0.0,1.0,294.06873,0.0,21.535673,0.0,0
1.0,224.22534,0.6470847,23.959715,-1.8261133,1.0,231.65298,8.0,22.12947,0.0,1.0,231.98709,0.0,11.497717,0.0,1.0,240.32298,0.0,10.284673,0.0,1.0,252.55527,0.0,14.87519,0.0,1.0,271.18082,4.0,19.941532,0.0,1.0,277.75433,0.0,18.079058,0.0,1.0,283.2867,12.0,12.021552,0.0,1.0,300.09814,12.0,18.443972,0.0,1.0,315.27597,0.0,20.722038,0.0,0
