0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,action
1.0,2.0,45.0,4.898587410340671e-16,-8.0,1.0,-5.034298419952393,19.35602760314941,19.28706359863281,5.016361236572266,1.0,-19.86573600769043,13.466719627380373,9.93990993499756,14.66308307647705,1.0,123.55872344970705,-2.0,-16.721771240234375,2.047826452072281e-15,1.0,-18.433372497558597,-7.759559631347656,-6.090878486633301,14.469305038452148,0.0,1.0,0.0,0.0,0.0,4
1.0,2.238037347793579,39.0200309753418,0.2884935140609741,-4.674659252166748,1.0,-5.5653510093688965,23.27178001403809,16.83759117126465,5.504848003387451,1.0,13.55998420715332,14.75949764251709,15.920493125915527,-11.987183570861816,1.0,-18.323949813842773,7.566198348999023,4.555406093597412,15.023577690124512,1.0,106.83695220947266,-2.0,-16.721771240234375,2.047826452072281e-15,0.0,1.0,0.0,0.0,0.0,1
1.0,2.900677442550659,34.7324333190918,0.6154873967170715,-4.070541858673096,1.0,11.591111183166504,20.94394302368164,16.136545181274414,-7.308880805969238,1.0,-7.475395679473877,18.347875595092773,13.876080513000488,7.342613697052002,1.0,90.11518096923828,-2.0,-16.721771240234375,2.047826452072281e-15,1.0,19.80697059631348,-3.3076817989349365,-1.4556505680084229,-19.87550544738769,0.0,1.0,0.0,0.0,0.0,3
1.0,4.441401481628418,28.86533737182617,1.9304932355880735,-7.077858924865723,1.0,7.817280292510986,18.203201293945312,14.97192096710205,-4.722411632537842,1.0,24.117340087890625,8.655827522277832,12.953424453735352,-12.083733558654783,1.0,73.3934097290039,-2.0,-16.721771240234375,2.047826452072281e-15,1.0,8.058489799499512,-18.39707565307617,-17.444564819335938,-9.635445594787598,0.0,1.0,0.0,0.0,0.0,4
1.0,7.572350978851318,24.26426124572754,2.585303783416748,-3.768620729446411,1.0,19.69477653503418,8.446459770202637,11.812090873718262,-8.408116340637207,1.0,40.45663070678711,2.422098398208618,17.515201568603516,-2.6505699157714844,1.0,56.67163848876953,-2.0,-16.721771240234375,2.047826452072281e-15,1.0,-10.999517440795898,-16.805137634277344,-17.604246139526367,9.340513229370115,1.0,0.0,0.0,0.0,0.0,3
1.0,12.75514316558838,20.70023536682129,5.9341230392456055,-4.44429874420166,1.0,31.736961364746094,3.6861515045166016,12.609318733215332,-3.976098299026489,1.0,58.163330078125,2.027736186981201,17.71440315246582,-0.0878523513674736,1.0,39.95341110229492,-2.1385114192962646,-16.707075119018555,-0.7009260058403015,1.0,-20.084875106811523,0.0234144907444715,-1.802529215812683,19.84705352783203,1.0,0.0,0.0,0.0,0.0,3
1.0,19.484994888305664,13.749302864074709,7.000742435455322,-8.763257026672363,1.0,45.37907028198242,2.091790199279785,13.865315437316896,-0.3731824457645416,1.0,75.8779296875,2.003110647201538,17.714618682861328,-0.0086975963786244,1.0,25.004749298095703,-7.968132972717285,-11.485301971435549,-12.153413772583008,1.0,-10.960322380065918,16.830751419067383,15.633414268493652,12.359249114990234,1.0,0.0,0.0,0.0,1.0,2
1.0,23.558074951171875,2.9918224811553955,2.48258638381958,-11.603466987609863,1.0,59.09383392333984,2.0137081146240234,13.64576816558838,-0.0354490019381046,1.0,93.5925521850586,2.000365972518921,17.71462059020996,-0.001014411333017,1.0,13.540376663208008,-19.983516693115234,-13.491528511047363,-9.879082679748535,1.0,-2.841869115829468,34.60565185546875,4.690217971801758,19.36895751953125,1.0,0.0,0.0,0.0,1.0,3
1.0,21.308258056640625,-10.5724515914917,-5.556755065917969,-14.2483491897583,1.0,111.30716705322266,2.0000431537628174,17.71462059020996,-0.0001196651064674,1.0,72.78672790527344,2.002143383026123,13.776933670043944,-0.0055110938847064,1.0,3.909798383712769,-33.13810729980469,-6.122167587280273,-15.560742378234863,1.0,-1.9503116607666016,54.47636413574219,-0.0661406517028808,19.928630828857425,1.0,0.0,0.0,0.0,0.0,4
1.0,12.15235710144043,-20.42255401611328,-10.21900463104248,-7.307301998138428,1.0,2.092472791671753,-49.68537521362305,-0.334512323141098,-16.718425750732422,1.0,129.02178955078125,2.000005006790161,17.71462059020996,-1.4126439054962248e-05,1.0,86.6636734008789,2.000330686569214,13.995769500732422,-0.0008546356693841,1.0,-1.9935197830200195,74.40504455566406,-0.0179622825235128,19.92873191833496,1.0,0.0,0.0,0.0,0.0,3
