vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,action
3.0,0.0,1.0,25.64397239685059,10000.0,31.53328037261963,13.016361236572266,10000.0,22.66308307647705,0.0,4.0
3.0,0.0,1.0,15.748250961303707,10000.0,24.260533332824707,10.1795072555542,10000.0,-7.312524318695068,4.0,1.0
3.0,0.0,1.0,13.788490295410156,10000.0,16.384557723999023,-3.2383389472961426,10000.0,11.413155555725098,1.0,3.0
3.0,0.0,1.0,10.662136077880856,10000.0,20.209509849548336,2.355447292327881,10000.0,-5.005874633789061,3.0,4.0
3.0,0.0,1.0,21.84216284751892,10000.0,15.817801475524902,1.1180508136749268,10000.0,-4.639495611190796,4.0,3.0
3.0,0.0,1.0,18.672499179840088,10000.0,17.014083862304688,4.3564463928341866,10000.0,0.4682004451751713,3.0,3.0
1.0,3.0,0.0,11.657512664794924,3.081448554992674,10000.0,8.390074580907822,21.1225061416626,10000.0,3.0,2.0
1.0,3.0,0.0,0.978114366531372,0.9914565086364746,10000.0,11.56801798567176,11.602452576276846,10000.0,2.0,3.0
3.0,0.0,1.0,12.574594974517822,10000.0,12.572494745254517,14.242838095873594,10000.0,14.248229524651832,3.0,4.0
3.0,0.0,1.0,22.42255902290344,10000.0,29.26282119750977,7.307287871699373,10000.0,-9.411123752593994,4.0,3.0
4.0,0.0,0.0,33.918734312057495,10000.0,10000.0,14.228377581874838,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,37.72509765624999,10000.0,10000.0,-4.149948120117188,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,42.1579246520996,10000.0,10000.0,-4.622372627258301,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,48.840293884277344,10000.0,10000.0,-8.021200180053711,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,57.21354675292969,10000.0,10000.0,-8.60205078125,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,63.865631103515625,10000.0,10000.0,-5.384864807128906,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,70.92739868164062,10000.0,10000.0,-8.151533126831055,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,79.36549377441406,10000.0,10000.0,-8.624323844909668,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,86.02865600585938,10000.0,10000.0,-5.388671874999998,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,91.08219146728516,10000.0,10000.0,-4.835736274719238,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,95.86065673828124,10000.0,10000.0,-4.741246223449707,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,100.59211730957034,10000.0,10000.0,-4.725099563598633,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,103.30540466308594,10000.0,10000.0,-1.4058933258056625,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,106.3776397705078,10000.0,10000.0,-4.155126571655273,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,110.8175201416015,10000.0,10000.0,-4.624938011169435,10000.0,10000.0,0.0,3.0
