0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,action
1.0,155.98248,4.0,25.0,0.0,1.0,167.70311,0.0,23.024046,0.0,1.0,180.72821,8.0,23.319937,0.0,1.0,191.73629760742188,0.0,21.87017059326172,0.0,1.0,204.76654052734372,4.0,23.478384017944336,0.0,1.0,216.1891021728516,0.0,21.21626663208008,0.0,1.0,228.5106658935547,4.0,23.233545303344727,0.0,1.0,241.4679107666016,4.0,23.18752098083496,0.0,1.0,253.64651489257807,8.0,23.6123161315918,0.0,1.0,265.3468017578125,4.0,23.628881454467773,0.0,2
1.0,149.22067,0.0,25.0,0.0,1.0,159.92467,4.0,21.475737,0.0,1.0,170.48672,0.0,21.2898,0.0,1.0,183.3284912109375,4.0,23.459566116333008,0.0,1.0,193.9638519287109,4.0,22.047761917114254,0.0,1.0,206.00587463378903,0.0,23.425825119018555,0.0,1.0,217.87217712402344,0.0,23.35594749450684,0.0,1.0,229.9210662841797,4.0,23.92147254943848,0.0,1.0,241.1183624267578,8.0,23.68183708190918,0.0,1.0,252.66444396972656,4.0,22.27337455749512,0.0,2
1.0,153.64903,0.0,25.0,0.0,1.0,164.68254,0.0,21.661825,0.0,1.0,175.96307,0.0,23.488197,0.0,1.0,187.79171752929688,4.0,22.3066349029541,0.0,1.0,199.9137115478516,0.0,21.15872001647949,0.0,1.0,212.85714721679688,0.0,22.431764602661133,0.0,1.0,225.2731475830078,0.0,22.87993431091309,0.0,1.0,238.019287109375,8.0,23.841705322265625,0.0,1.0,249.58575439453125,8.0,21.582712173461918,0.0,1.0,260.8717041015625,4.0,23.783109664916992,0.0,2
1.0,154.16647,0.0,25.0,0.0,1.0,166.24364,4.0,23.089788,0.0,1.0,177.266,8.0,23.555674,0.0,1.0,188.2342834472656,0.0,22.30502700805664,0.0,1.0,199.2947540283203,0.0,23.0391788482666,0.0,1.0,210.05540466308597,0.0,22.35612297058105,0.0,1.0,222.75067138671875,4.0,23.455236434936523,0.0,1.0,234.45188903808597,4.0,21.647518157958984,0.0,1.0,247.0388336181641,4.0,23.529884338378903,0.0,1.0,258.6763916015625,4.0,23.00564193725586,0.0,2
1.0,149.48148,8.0,25.0,0.0,1.0,161.49329,4.0,21.401674,0.0,1.0,173.84958,4.0,21.458818,0.0,1.0,186.91287231445312,4.0,23.481056213378903,0.0,1.0,200.19386291503903,4.0,23.371654510498047,0.0,1.0,211.02366638183597,0.0,21.472139358520508,0.0,1.0,223.3671722412109,0.0,21.334156036376957,0.0,1.0,236.01158142089844,8.0,23.803760528564453,0.0,1.0,249.17041015625,0.0,23.77630615234375,0.0,1.0,261.8798522949219,0.0,21.73418617248535,0.0,2
1.0,150.39592,8.0,25.0,0.0,1.0,162.07892,0.0,22.842392,0.0,1.0,174.72606,4.0,22.655012,0.0,1.0,186.54627990722656,8.0,21.8287296295166,0.0,1.0,199.43479919433597,0.0,22.366304397583008,0.0,1.0,210.98992919921875,4.0,23.24006462097168,0.0,1.0,223.0106506347656,4.0,21.44515609741211,0.0,1.0,234.5987548828125,4.0,21.711275100708008,0.0,1.0,246.88185119628903,8.0,21.871679306030277,0.0,1.0,257.7165222167969,0.0,21.40179443359375,0.0,2
1.0,152.6464,8.0,25.0,0.0,1.0,165.27992,0.0,22.105827,0.0,1.0,177.27646,0.0,23.157389,0.0,1.0,188.6156005859375,4.0,22.35821533203125,0.0,1.0,201.6005859375,0.0,23.061607360839844,0.0,1.0,213.56439208984372,0.0,23.02239990234375,0.0,1.0,225.06103515625,4.0,23.05078125,0.0,1.0,236.50592041015625,0.0,23.001331329345703,0.0,1.0,248.7764129638672,0.0,22.195032119750977,0.0,1.0,262.1052551269531,8.0,23.644929885864254,0.0,2
1.0,151.37389,8.0,25.0,0.0,1.0,164.58687,4.0,22.964851,0.0,1.0,175.37317,4.0,22.830183,0.0,1.0,186.23052978515625,0.0,22.060544967651367,0.0,1.0,197.7255401611328,0.0,23.71539688110352,0.0,1.0,208.9385528564453,4.0,22.79422378540039,0.0,1.0,220.7772674560547,4.0,23.65228843688965,0.0,1.0,232.8739471435547,0.0,23.50634002685547,0.0,1.0,244.8891448974609,4.0,21.428619384765625,0.0,1.0,256.5568542480469,0.0,22.74507141113281,0.0,1
1.0,154.69289,8.0,25.0,0.0,1.0,166.97882,4.0,23.613213,0.0,1.0,178.0156,4.0,22.809803,0.0,1.0,188.3890380859375,4.0,21.528095245361328,0.0,1.0,200.5250244140625,8.0,23.92103385925293,0.0,1.0,211.79574584960935,4.0,22.748485565185547,0.0,1.0,224.056884765625,0.0,22.81122589111328,0.0,1.0,236.8585357666016,0.0,23.12511444091797,0.0,1.0,248.75421142578125,8.0,23.98450088500977,0.0,1.0,259.9727783203125,4.0,23.68439292907715,0.0,2
1.0,155.89119,8.0,25.0,0.0,1.0,169.0811,0.0,23.981401,0.0,1.0,181.59912,8.0,22.546501,0.0,1.0,192.2941131591797,0.0,21.5354061126709,0.0,1.0,203.52325439453125,4.0,22.350854873657227,0.0,1.0,216.49755859375,0.0,23.10919189453125,0.0,1.0,228.26956176757807,0.0,22.88310432434082,0.0,1.0,239.5408477783203,8.0,22.48406791687012,0.0,1.0,252.76792907714844,0.0,23.40140914916992,0.0,1.0,264.9850158691406,8.0,22.690025329589844,0.0,2
